,Close,High,Low,Open,Volume
2022-11-18,58886.04297,59457.75212,58504.90353,58886.04297,12236503
2022-11-21,58504.90234,58886.04177,57933.1932,58504.90234,9378097
2022-11-22,57742.62109,58314.33021,57456.76653,58028.47565,9411289
2022-11-23,58123.76563,58409.62021,57837.91104,58314.33535,8765050
2022-11-24,58504.90234,58790.75692,58028.47806,58314.33263,8125010
2022-11-25,58123.76563,58790.75966,57933.1959,58504.90507,6677933
2022-11-28,57266.20313,57647.34258,56980.34853,57647.34258,8589032
2022-11-29,57742.62109,57742.62109,56980.34227,57075.62712,7014160
2022-11-30,59267.17969,59267.17969,57361.48259,57552.0523,19768903
2022-12-01,59648.32031,60220.02945,59362.46574,60124.7446,16631445
2022-12-02,57552.05078,59553.03268,57552.05078,59553.03268,15331184
2022-12-05,57456.76953,58219.0484,57170.91496,58028.47868,13767787
2022-12-06,56408.63281,57266.19649,56408.63281,56980.34193,13888300
2022-12-07,56122.77734,56789.7713,55741.63794,56027.49249,12100662
2022-12-08,56408.63281,56408.63281,55836.9237,55932.20855,12986815
2022-12-09,57552.05078,57742.62049,56503.91741,56503.91741,10529632
2022-12-12,56694.49219,57170.91649,56599.20733,57075.63163,9036472
2022-12-13,56885.05859,57456.76773,56599.20403,56789.77374,9040873
2022-12-14,57647.33984,57742.6247,56980.34583,56980.34583,8207485
2022-12-15,56503.92188,57361.48561,56503.92188,56980.34617,8716039
2022-12-16,56694.49219,56694.49219,55551.07386,55551.07386,13033596
2022-12-19,56694.49219,57075.63163,56313.35274,56694.49219,7696187
2022-12-20,55836.92578,56313.35006,55741.64092,56218.06521,9284761
2022-12-21,55265.21875,56313.35221,55265.21875,55932.21277,10356971
2022-12-22,56313.35156,56313.35156,55360.50297,55360.50297,10720630
2022-12-23,55360.50391,55646.35849,54979.36446,55455.78877,9829407
2022-12-26,55169.93359,55360.50331,54979.36387,55265.21845,6756411
2022-12-27,55360.50391,55646.35849,55169.93419,55265.21905,10667027
2022-12-28,54268.42578,55227.23189,54076.66456,55227.23189,14665410
2022-12-29,53021.97656,53884.90204,53021.97656,53693.14082,11295935
2023-01-02,53213.73047,53789.01404,52926.08868,53213.73047,10031448
2023-01-03,53117.85547,53693.1391,52254.93002,53117.85547,13547030
2023-01-04,55418.98828,55610.74949,53309.61502,53405.49563,20188071
2023-01-05,55802.50391,56377.78745,55227.22036,55802.50391,15682826
2023-01-06,56569.56641,56953.08889,55514.87957,55898.40206,17334989
2023-01-09,58199.53125,58199.53125,57144.84452,57240.72513,18640107
2023-01-10,57911.88281,58583.04702,57432.47981,57720.12161,14859797
2023-01-11,58007.76563,58678.92986,57816.00442,58487.16865,12310751
2023-01-12,58007.76563,58678.92986,57432.482,58583.04925,16102561
2023-01-13,58295.41016,58678.93259,57911.88772,58007.76833,12510328
2023-01-16,58583.05078,59062.45382,58295.40896,58774.81199,10039972
2023-01-17,58487.17188,58966.57492,58103.64944,58678.93309,9831456
2023-01-18,57911.88281,58487.16642,57432.47981,58199.52461,11584041
2023-01-19,58966.57031,58966.57031,57911.88369,58007.76429,12808490
2023-01-20,59254.21094,59733.61394,58583.04674,59541.85274,9646327
2023-01-25,60692.42188,61075.94429,60404.78007,60884.18308,39217
2023-01-26,61171.82813,61267.70873,60692.42508,61171.82813,54188
2023-01-27,61938.875,62322.39745,61267.71072,61747.11378,44282
2023-01-30,60692.42188,62226.51153,60500.66067,62226.51153,59628
2023-01-31,58870.69141,61075.94532,58487.16899,60884.18411,163847
2023-02-01,58487.17188,60117.14224,58487.17188,60021.26163,98585
2023-02-02,60884.1875,61267.70994,60021.26201,60596.54567,65992
2023-02-03,60884.1875,61363.59055,60404.78445,61267.70994,47567
2023-02-06,59062.44922,60404.77761,59062.44922,60213.01641,144104
2023-02-07,59445.97266,59925.37566,59062.45025,59350.09206,32873
2023-02-08,60500.66406,60692.42528,59829.4998,60213.02224,42558
2023-02-09,60692.42188,60692.42188,59733.61584,60404.78007,48035
2023-02-10,60308.90234,60404.78295,59829.4993,60021.26052,44786
2023-02-13,60308.90234,60404.78295,59733.6187,60308.90234,59395
2023-02-14,60596.54297,61267.70721,60596.54297,60980.06539,70606
2023-02-15,59637.73438,61267.70461,59445.97317,61267.70461,58370
2023-02-16,61075.94141,61075.94141,59829.49362,59925.37422,41448
2023-02-17,60021.25781,60692.42204,59829.49661,60308.89962,28613
2023-02-20,60117.14063,60404.78245,59254.21516,60308.90184,29846
2023-02-21,59541.85547,60213.0197,59445.97486,60117.1391,60971
2023-02-22,58583.05078,59254.21503,58487.17017,58966.57321,39178
2023-02-23,59445.97266,59925.37566,58966.56965,59158.33085,37145
2023-02-24,58774.8125,60021.2604,58774.8125,59733.61858,50792
2023-02-27,58007.76563,58295.40744,57720.12381,58295.40744,11155697
2023-02-28,58103.64453,58870.68934,58007.76393,58295.40573,13715861
2023-03-02,58295.41016,59254.21624,58007.76833,58391.29077,13095682
2023-03-03,58007.76563,58678.92986,58007.76563,58487.16865,10711405
2023-03-06,58966.57031,59062.45091,58295.4061,58583.0479,13630602
2023-03-07,58199.53125,58870.69553,58199.53125,58870.69553,11473280
2023-03-08,57816,58007.76119,57432.47761,57624.23881,14161857
2023-03-09,57624.24609,58295.41036,57432.48488,58007.76853,14334499
2023-03-10,57048.96094,57240.72215,56665.43851,57048.96094,11902471
2023-03-13,57528.36328,57720.12449,56857.19904,57432.48268,12779724
2023-03-14,56569.56641,57048.96951,56569.56641,56953.08889,12147346
2023-03-15,57336.60156,57816.00459,57144.84035,57528.36277,10482149
2023-03-16,57432.48047,57720.12227,56665.43565,56761.31626,10611939
2023-03-17,58774.8125,58774.8125,58103.64825,58295.40946,14090110
2023-03-20,57720.12891,58678.93503,57720.12891,58583.05442,9618009
2023-03-21,57816,58199.52239,57624.23881,58007.76119,8318514
2023-03-22,58583.05078,58678.93139,58007.76714,58487.17017,8978591
2023-03-23,59733.61719,59733.61719,58103.6469,58103.6469,15381057
2023-03-24,60404.78125,60692.42307,59733.61701,60117.13943,18278602
2023-03-27,59541.85547,60213.0197,59445.97486,60021.25849,11039331
2023-03-28,60308.90234,60308.90234,59541.85748,59829.4993,11614118
2023-03-29,60117.14063,60117.14063,59637.73759,59925.37941,11216008
2023-03-30,60947.44922,61429.62841,60851.01338,61429.62841,15684377
2023-03-31,61718.94141,61718.94141,61429.63387,61718.94141,14094479
2023-04-03,60851.01563,61718.93819,60754.57978,61718.93819,11973133
2023-04-04,61333.19922,61526.07091,60561.71244,61140.32752,11120514
2023-04-05,61622.50391,61718.93975,61140.32469,61429.63222,9176149
2023-04-06,60079.52344,61333.18926,60079.52344,61236.75342,14992747
2023-04-07,62683.29688,62876.16856,61526.06678,61526.06678,27476120
2023-04-10,63358.34766,63936.9627,62393.98924,62490.42509,18777166
2023-04-11,63551.21875,63840.52627,63069.03955,63840.52627,16323183
2023-04-12,63647.65625,63840.52794,62972.60535,63454.78456,15021313
2023-04-13,63744.09375,63744.09375,63069.04283,63261.91452,15091022
2023-04-14,62779.73438,64226.27203,62683.29853,64226.27203,16176490
2023-04-17,62972.60547,63261.913,62393.99041,62683.29794,13486618
2023-04-18,63261.91406,63647.65744,62490.42731,63551.2216,14802060
2023-04-19,63165.47266,63454.78016,62972.60098,63165.47266,10255985
2023-04-20,62972.60547,62972.60547,62297.55457,62779.73378,9501169
2023-04-21,63358.34766,63551.21934,63069.04013,63454.7835,10538622
2023-04-24,62876.16797,63358.34717,62490.42461,62972.60381,12986581
2023-04-25,61333.19922,63069.04448,61140.32752,62972.60863,16193271
2023-04-26,61815.375,62008.24668,61043.88826,61333.19579,12664541
2023-04-27,62297.55078,62683.29413,61043.8849,61815.3716,14779601
2023-04-28,63165.47266,63551.216,62683.29348,62876.16515,19699481
2023-05-02,63358.34766,63936.9627,62779.73261,63647.65518,14396948
2023-05-03,63069.03906,63261.91074,62586.85986,62779.73154,8876749
2023-05-04,62779.73438,63358.34944,62393.991,63261.91359,9791064
2023-05-08,63551.21875,63936.96211,63069.03955,63936.96211,9405365
2023-05-09,62972.60547,63454.78468,62779.73378,63454.78468,9366861
2023-05-10,62297.55078,63165.47332,62008.24327,63165.47332,13057727
2023-05-11,61911.81641,62779.73907,61911.81641,62393.99566,11648905
2023-05-12,61815.375,62297.55421,61333.19579,61429.63163,8693913
2023-05-15,62201.11328,62297.54912,61622.49827,61815.36994,8172021
2023-05-16,63069.03906,63551.21826,62972.60322,63454.78242,12334657
2023-05-17,62683.29688,63551.21945,62490.42519,63551.21945,10745504
2023-05-18,63840.52734,63840.52734,63358.34813,63647.65566,14431704
2023-05-19,65962.11719,65962.11719,65094.19459,65383.50212,20349345
2023-05-22,66058.53906,66540.71818,65576.35995,65962.10324,14470308
2023-05-23,65962.11719,66251.42472,65672.80966,66058.55303,8561643
2023-05-24,66058.53906,66251.41071,65576.35995,65672.79577,8192896
2023-05-25,66347.86719,67505.09743,66251.43133,67408.66158,14231160
2023-05-26,67794.39063,67890.82646,67022.90396,67312.21146,19549511
2023-05-30,69723.10938,69723.10938,68662.31518,68758.75102,27476897
2023-05-31,68855.17969,69915.97377,68469.43638,69819.53795,25666087
2023-06-01,68373.01563,69048.06656,68083.70808,68373.01563,14669296
2023-06-02,69626.67969,69626.67969,69048.06462,69144.50047,12161798
2023-06-05,69144.50781,70108.86636,68855.20025,70108.86636,12686829
2023-06-07,68469.44531,69048.06034,68276.57364,68758.75283,14796613
2023-06-08,68373.01563,68373.01563,67505.093,67890.83639,19165568
2023-06-09,69433.8125,69723.12005,68276.58229,68565.88984,15050209
2023-06-12,68469.44531,69819.54705,68276.57364,69530.23954,12064287
2023-06-13,69433.8125,69626.6842,69048.0691,69144.50495,13227285
2023-06-14,69337.36719,69626.6747,68565.88049,69530.23886,12541046
2023-06-15,68951.61719,69723.10381,68758.74553,69530.23216,13614994
2023-06-16,69240.92969,69337.36552,68373.00717,69240.92969,15373696
2023-06-19,68662.32031,69144.49953,68373.01278,68758.75616,11100887
2023-06-20,68855.17969,68855.17969,67890.82143,68180.12891,11557883
2023-06-21,67987.27344,68662.32438,67890.83759,68180.14514,10626603
2023-06-22,68758.76563,68951.63734,67601.53535,67697.9712,11411007
2023-06-23,69048.0625,69626.67755,69048.0625,69433.80587,12329484
2023-06-26,69819.54688,69915.98271,68951.62433,69144.49601,10541901
2023-06-27,70012.42969,70012.42969,69433.81457,69915.99383,9442997
2023-06-28,70108.85156,70108.85156,69433.80072,70012.41573,8783093
2023-06-29,70167.97656,71137.14751,70167.97656,70846.39623,12229967
2023-06-30,69974.14844,70458.73395,69489.56292,70264.89975,11694765
2023-07-03,70749.47656,70943.31074,70361.8082,70458.72529,10722181
2023-07-04,70749.47656,71330.97911,70652.55947,71137.14493,10214350
2023-07-05,69780.3125,71040.23481,69683.3954,70749.48351,12310610
2023-07-06,69392.64063,70167.97739,69295.72353,69683.39191,14777667
2023-07-07,67745.04688,69198.80325,67648.12978,68908.05197,17308877
2023-07-10,67357.39063,68229.6446,67066.6393,67841.97617,11713926
2023-07-11,69295.71875,69295.71875,67938.8795,68035.79659,12177392
2023-07-12,69683.39844,69780.31554,68908.0616,69004.9787,10375581
2023-07-13,69683.39844,70361.81817,69683.39844,70167.98396,14417279
2023-07-14,71137.15625,71137.15625,70167.98518,70264.90229,15882519
2023-07-17,71040.22656,71234.06074,70555.64112,70943.30947,10060049
2023-07-18,69780.3125,71234.06901,69780.3125,70943.31771,11697900
2023-07-19,69489.5625,70555.65063,69101.89409,70458.73353,10896412
2023-07-20,68811.14063,69295.72612,68617.30643,68908.05772,9732730
2023-07-21,68132.71094,68229.62802,67260.45717,68229.62802,16528926
2023-07-24,68229.63281,68714.21827,67745.04735,67938.88154,13418597
2023-07-25,67841.96875,68326.55424,67648.13455,67841.96875,14314945
2023-07-26,67648.14063,68423.47748,66000.54981,67648.14063,30016221
2023-07-27,69489.5625,69489.5625,67163.55204,67745.05465,24261179
2023-07-28,68423.46094,70167.96844,67938.87552,69586.46594,19420683
2023-07-31,67648.14063,68811.14591,67648.14063,68714.2288,13035420
2023-08-01,68908.05469,69004.97178,67841.96664,67938.88374,12299254
2023-08-02,67745.04688,68811.13488,67648.12978,68520.38361,13835020
2023-08-03,66678.96875,68035.80823,66388.21743,67745.05691,20087090
2023-08-04,66194.375,66969.71175,66097.45791,66678.96047,12360193
2023-08-07,66388.20313,67066.62272,65515.94936,65612.86645,10968505
2023-08-08,65515.96094,66969.71747,65322.12673,66872.80037,14664709
2023-08-09,66775.88281,67454.30252,65806.7118,65903.6289,17259673
2023-08-10,65903.625,66388.21048,65709.79081,66194.37629,10227311
2023-08-11,65419.03906,66678.9613,65419.03906,66291.29292,9781038
2023-08-14,65225.20703,65806.70962,64837.53864,65419.04123,9352343
2023-08-16,64934.45703,65031.37413,64256.03733,64643.70573,13174578
2023-08-17,64643.69922,64740.61631,63965.27959,64256.03086,10778652
2023-08-18,64256.03906,64643.70747,63771.45355,63965.28775,11745006
2023-08-21,64546.78516,65031.37063,64256.03387,64546.78516,9720067
2023-08-22,64546.78516,65612.8732,64256.03387,65128.28773,10500242
2023-08-23,65031.375,65031.375,64352.95529,64643.70659,9549352
2023-08-24,66097.45313,66582.03856,65806.70186,66194.37021,15044463
2023-08-25,65031.375,65322.1263,64837.5408,65031.375,7032462
2023-08-28,64740.62109,64934.45529,64449.8698,64740.62109,5824628
2023-08-29,64740.62109,65128.28948,64546.7869,64837.53819,9114352
2023-08-30,65031.375,65612.87761,65031.375,65225.2092,9181223
2023-08-31,64837.53125,65128.28251,64352.94581,65031.36542,15964630
2023-09-01,68811.14063,68811.14063,64643.70535,64740.62245,29738235
2023-09-04,69004.96875,70652.5593,68520.3833,70652.5593,26286495
2023-09-05,68520.39063,69295.72744,68035.80512,68714.22483,12330239
2023-09-06,67841.96875,68617.30554,67551.21746,68520.38844,11414620
2023-09-07,68229.63281,68423.467,67454.29608,67841.96444,13741241
2023-09-08,68132.71094,68132.71094,67454.29134,68035.79385,10688118
2023-09-11,68617.30469,68617.30469,67841.96791,68229.6363,11785462
2023-09-12,68326.55469,68811.14018,68229.63759,68617.30598,11688599
2023-09-13,68714.22656,69392.64629,68132.72394,68908.06077,15955797
2023-09-14,69489.5625,69586.4796,68617.30858,69004.97699,21041407
2023-09-15,69780.3125,70071.0638,69198.8099,69489.5612,17823512
2023-09-18,68035.78906,69489.54524,68035.78906,69101.87693,16040727
2023-09-19,67648.14063,68617.31169,67454.30641,68229.64327,11820188
2023-09-20,67454.29688,68132.71653,67357.37978,67841.96525,10873015
2023-09-21,66775.88281,67648.13672,66678.96571,67066.63412,10796336
2023-09-22,66678.96875,66775.88586,66194.38322,66194.38322,9897840
2023-09-25,67260.46094,67551.21221,66388.20712,66388.20712,13582516
2023-09-26,66832.77344,68196.70759,66637.9257,68196.70759,13143470
2023-09-27,66637.92969,67319.8968,66443.08194,66832.77744,14886491
2023-10-04,65761.10938,65955.95711,64981.71845,65663.68551,23361149
2023-10-05,64981.72266,65663.68976,64981.72266,65566.26589,16108313
2023-10-06,64299.75391,65566.26421,64299.75391,65371.41647,14386527
2023-10-10,64689.44531,65858.53167,64494.59759,64494.59759,19889202
2023-10-11,66443.07813,67612.16454,66150.80652,66832.7736,25209349
2023-10-12,67125.04688,67904.43784,66443.07978,66832.77526,19311380
2023-10-13,66248.24219,66735.36162,65955.97053,66248.24219,9724086
2023-10-16,65566.26563,66735.35208,65079.14627,66150.80885,12599299
2023-10-17,67612.16406,68099.2834,65663.68671,65955.95831,17299253
2023-10-18,68683.83594,68683.83594,67027.62996,67125.05385,16493184
2023-10-19,67709.58594,68196.70526,67612.16207,67904.43367,13985012
2023-10-20,67027.625,67417.32049,66345.65789,67125.04887,15204495
2023-10-23,66637.92969,67319.8968,66443.08194,66930.20131,11625959
2023-10-24,66735.34375,67027.61533,65955.95287,66930.19147,12791710
2023-10-25,66248.24219,67027.63327,66150.8183,67027.63327,10610703
2023-10-26,64981.72266,66150.80912,64981.72266,65273.99427,15517624
2023-10-27,65566.26563,65566.26563,64981.7224,65371.41788,11334726
2023-10-30,65566.26563,66053.38498,64981.7224,65079.14627,10139270
2023-10-31,65176.5625,66540.49654,65176.5625,65858.52952,14488892
2023-11-01,66832.77344,67125.04504,65566.26315,65761.11089,13775256
2023-11-02,67904.4375,68196.70911,67612.16589,68196.70911,16350031
2023-11-03,67807.00781,68391.55098,67709.58395,67904.43167,10322234
2023-11-06,69073.52344,69073.52344,67514.74153,68001.86087,22228489
2023-11-07,69073.52344,69073.52344,68196.70861,68781.25183,17228731
2023-11-08,68099.28125,69560.63922,67904.43352,69463.21535,12901310
2023-11-09,68488.97656,68976.09588,67807.00951,68099.28111,12301373
2023-11-10,68683.83594,68683.83594,67709.59713,68196.71653,9684347
2023-11-13,68586.40625,69463.2211,68488.98238,69463.2211,9246919
2023-11-14,68976.10156,69268.37318,68781.25382,69170.94931,9567984
2023-11-15,70340.03906,70340.03906,69658.07192,69755.4958,20148677
2023-11-16,70924.57031,71119.41803,70437.45101,70632.29873,15860451
2023-11-17,70632.30469,71119.42403,70437.45695,70437.45695,11494644
2023-11-20,70827.14844,71119.42003,70242.60526,70242.60526,10610157
2023-11-21,70924.57031,71509.11347,70827.14645,71216.84189,9712881
2023-11-22,70924.57031,71119.41803,70047.75557,70340.02715,11105143
2023-11-23,70534.875,71314.26588,70340.02728,71119.41816,6775614
2023-11-24,69852.92188,70729.73679,69852.92188,70534.88903,6676685
2023-11-27,69463.21875,70242.6097,69268.37101,69658.06649,9113857
2023-11-28,70827.14844,70827.14844,69463.21435,69560.63822,13283081
2023-11-29,70827.14844,70924.5723,70340.02912,70534.87685,9283933
2023-11-30,70924.57031,70924.57031,70340.02715,70827.14645,15783714
2023-12-01,70145.1875,70632.30686,69852.91589,70534.88299,9871284
2023-12-04,70729.73438,71022.006,70534.88662,70924.58213,10229267
2023-12-05,69365.79688,70534.88334,69365.79688,70437.45947,12129682
2023-12-06,69852.92188,70242.61739,69755.498,69950.34575,8123087
2023-12-07,69658.0625,70047.75795,69268.36705,69950.33409,8862017
2023-12-08,70729.73438,70924.58213,70047.76724,70242.61499,10859463
2023-12-11,71119.42969,71119.42969,70340.03868,70924.58193,9861960
2023-12-12,71606.54688,71606.54688,71216.85138,71411.69913,13758646
2023-12-13,70924.57031,71606.53733,70924.57031,71411.68961,13116766
2023-12-14,71216.84375,72385.9301,70632.30057,72191.08238,27567593
2023-12-15,71411.69531,72093.66239,71314.27144,71898.81465,15419815
2023-12-18,71022,71509.11934,70924.57613,71411.69547,9690551
2023-12-19,71509.11719,71509.11719,70924.574,71119.42173,8907632
2023-12-20,72873.0625,72970.48638,71898.8237,72288.51922,16870156
2023-12-21,73067.89844,73067.89844,72385.93139,72678.20298,13478766
2023-12-22,73944.71875,74334.41424,73457.59939,73847.29488,14515608
2023-12-26,74626.67969,74724.10355,73749.86491,74139.56037,13164909
2023-12-27,76350.4375,76350.4375,74882.15986,75077.93021,20651042
2023-12-28,76839.875,76839.875,75861.02309,76056.79347,17797536
2024-01-02,77916.60156,78112.37192,76546.20907,76546.20907,17142847
2024-01-03,75371.58594,77133.51912,75371.58594,76839.86359,21753644
2024-01-04,74980.05469,75665.25101,74490.62874,74490.62874,15324439
2024-01-05,74980.05469,75469.48063,74784.28431,75077.93988,11304316
2024-01-08,74882.17188,75861.02379,74784.28668,75371.59783,11088724
2024-01-09,73120.23438,76056.78997,72728.69363,75763.13441,26019249
2024-01-10,72043.5,73609.66304,71651.95924,73413.89266,20259529
2024-01-11,71651.95313,72043.49385,71162.52722,71358.29758,57691266
2024-01-12,71554.07031,72532.92216,71260.41476,71456.18513,13038939
2024-01-15,72337.15625,72435.04144,71651.95991,71651.95991,2957915
2024-01-16,71064.64063,72141.3776,70966.75545,71945.60724,14760415
2024-01-17,69498.47656,71749.83566,69498.47656,71554.06531,22683660
2024-01-18,70183.67969,70477.33525,69204.82781,70085.7945,17853397
2024-01-19,73120.23438,73120.23438,71456.1862,71945.61214,23363427
2024-01-22,73511.77344,74392.7401,73413.88825,74294.85491,19673375
2024-01-23,73609.65625,74196.96734,72728.68962,74099.08216,14786224
2024-01-24,72435.03906,73609.66132,71945.61312,73609.66132,12860661
2024-01-25,72532.92188,73218.11817,72141.38114,72630.80706,11737747
2024-01-26,71847.72656,72924.46361,71749.84138,72141.38212,11160062
2024-01-29,72826.57813,73609.65961,71945.61145,72239.26701,13976521
2024-01-30,72728.69531,73707.5472,72141.38418,73413.89163,12244418
2024-01-31,71162.52344,72435.03073,70966.75308,71847.71967,15703560
2024-02-01,72043.5,72630.81114,71358.30367,71456.18886,19881033
2024-02-02,73609.65625,73609.65625,72141.37853,72435.03408,14955881
2024-02-05,72728.69531,73218.12126,71945.6138,72630.81012,19026021
2024-02-06,72826.57813,73120.23368,71749.84108,72728.69294,14559254
2024-02-07,73413.89063,73903.31656,72728.69431,73022.34987,16566445
2024-02-08,72532.92188,73609.65891,72043.49595,73413.88854,20810708
2024-02-13,73609.65625,73609.65625,72826.5748,73218.11553,21966745
2024-02-14,72435.03906,72728.69463,72141.3835,72141.3835,12434945
2024-02-15,71651.95313,72826.57531,71456.18276,72630.80494,14120600
2024-02-16,71260.41406,71847.72517,70966.75851,71749.83998,13444781
2024-02-19,72239.26563,72337.15081,71260.41379,71260.41379,12726404
2024-02-20,71749.84375,72141.38451,71260.4178,72141.38451,14681477
2024-02-21,71456.19531,72141.39171,71358.31011,71847.73611,11503495
2024-02-22,71554.07031,72337.15179,71162.52957,72239.26661,15208934
2024-02-23,71358.28906,72630.79627,71358.28906,72043.48525,16225166
2024-02-26,71260.41406,71651.9548,70673.10296,70770.98814,14669352
2024-02-27,71358.28906,71847.71491,71162.51872,71554.0594,13201981
2024-02-28,71651.95313,72337.1494,71260.4124,71358.29758,11795859
2024-02-29,71847.72656,71847.72656,70477.33396,71064.64507,21176403
2024-03-04,73316.00781,73413.893,72435.0411,72728.69667,23210474
2024-03-05,72141.375,73218.11194,72141.375,73022.34159,19505125
2024-03-06,71358.28906,71945.60008,71162.51872,71651.94457,21547905
2024-03-07,70673.10938,71749.8465,70673.10938,71554.07611,14516963
2024-03-08,71749.84375,71847.72894,71064.64742,71260.4178,19271349
2024-03-11,70868.875,71554.07131,70770.98981,71358.30093,9740504
2024-03-12,71749.84375,71945.61413,70575.22148,71064.64742,13011654
2024-03-13,72532.92188,72532.92188,71945.61077,72141.38114,15243134
2024-03-14,72728.69531,72924.46569,72043.49899,72826.5805,22545539
2024-03-15,70770.99219,72141.38484,70770.99219,71847.72927,22580555
2024-03-18,71260.41406,71456.18443,70966.75851,71064.64369,11520348
2024-03-19,71260.41406,71456.18443,70183.67704,70770.98814,15376066
2024-03-20,75273.71094,75567.36651,71847.7293,72141.38486,50106297
2024-03-21,77622.94531,77622.94531,76056.78248,77525.06014,44569799
2024-03-22,77231.40625,78210.25804,76154.66928,77916.6025,26724761
2024-03-25,76546.21875,78112.38179,76154.67799,77916.61141,18703996
2024-03-26,78210.25781,78406.02817,77525.06156,78014.48746,30551494
2024-03-27,78112.375,78308.14536,77525.06391,77525.06391,17424595
2024-03-28,79450.64063,79647.30063,77877.36061,78074.02061,25084812
2024-03-29,81023.92188,81122.25188,79548.97184,79843.96185,27126366
2024-04-01,80630.60938,81908.89952,80630.60938,81810.56951,20116513
2024-04-02,83580.50781,83580.50781,81515.57762,81515.57762,37077944
2024-04-03,82695.53906,83580.50916,82105.559,82892.19908,30493347
2024-04-04,83875.49219,84072.15219,82892.19216,83777.16218,25248934
2024-04-05,83088.85938,83580.50943,82400.5493,83088.85938,18883752
2024-04-08,83088.85938,84563.80954,83088.85938,83777.16945,18953232
2024-04-09,82203.89063,83482.18079,81712.24056,83088.86074,23725956
2024-04-11,82695.53906,83285.51913,81122.25889,81810.56897,25538009
2024-04-12,82302.21094,83482.17095,81810.56093,83285.51095,17061770
2024-04-15,80827.27344,81810.5736,79843.97327,81515.58355,26663772
2024-04-16,78664.01563,79942.30588,78074.03551,79843.97586,31949845
2024-04-17,77582.375,79450.64512,77582.375,79352.31511,22611631
2024-04-18,78270.6875,78762.33755,76992.39738,77484.04742,21370190
2024-04-19,76304.08594,77385.71602,75025.79584,76992.39599,31317563
2024-04-22,74829.13281,76205.75286,73845.83278,76107.42286,30469477
2024-04-23,74239.16406,75517.4543,74239.16406,75124.13423,18717699
2024-04-24,77287.38281,77484.04282,75910.76276,76205.75277,22166150
2024-04-25,75025.80469,76205.76492,75025.80469,76009.10488,15549134
2024-04-26,75419.11719,76599.0773,75222.45717,76500.74729,12755629
2024-04-29,75419.11719,76304.08727,74927.46714,76107.42725,14664474
2024-04-30,76205.75781,77189.05791,75320.78772,75714.10776,19007007
2024-05-02,76697.40625,77287.3863,76009.09619,76304.08622,18900640
2024-05-03,76304.08594,77680.70604,76205.75593,77680.70604,13151889
2024-05-07,79942.30469,79942.30469,78074.03434,78270.69438,26238868
2024-05-08,79942.30469,80040.63471,79155.66454,79450.6546,13089576
2024-05-09,78369.02344,80138.96374,78369.02344,79745.64367,18759935
2024-05-10,77877.36719,79745.63736,77582.37716,79057.3273,16976124
2024-05-13,77090.73438,78565.68465,76304.09423,78074.03456,18652344
2024-05-14,76992.39844,77484.04849,76599.07839,77287.38847,11763992
2024-05-16,76894.07031,78959.00059,76795.7403,78860.67058,20989778
2024-05-17,76107.42188,77484.04191,75910.76187,77287.3819,15918201
2024-05-20,77582.375,77779.03501,76599.07494,76795.73495,19456783
2024-05-21,77090.73438,77680.71449,76894.07434,77189.06439,13690583
2024-05-22,76402.41406,77385.71411,76009.09404,76795.73408,19521506
2024-05-23,76992.39844,77779.03852,75812.43831,76402.41837,18728087
2024-05-24,74632.47656,75714.10666,74435.81655,75517.44664,27891278
2024-05-27,75910.76563,76894.0657,72764.20539,74042.49549,43825202
2024-05-28,76304.08594,76697.40597,74927.46583,75222.45585,18539072
2024-05-29,73944.17188,76894.07235,73944.17188,76402.42227,30244875
2024-05-30,72272.55469,73944.1648,72272.55469,73550.84477,28551273
2024-05-31,72272.55469,73452.51476,72272.55469,73255.85475,26198776
2024-06-03,74435.8125,75124.12252,72960.86245,73157.52246,15706268
2024-06-04,74042.5,74829.14011,73649.17995,73649.17995,14098053
2024-06-05,76107.42188,76697.40189,75517.44186,76697.40189,23177968
2024-06-07,76009.09375,77287.38381,75812.43374,77090.7238,21189349
2024-06-10,74435.8125,75320.78253,74337.4825,74829.13251,14598755
2024-06-11,73944.17188,74730.812,73845.84186,74632.48199,16971175
2024-06-12,75222.46094,75812.44102,73944.17075,74042.50077,19246725
2024-06-13,77287.38281,77680.70283,76500.74278,77090.72281,33763804
2024-06-14,78270.6875,79155.65758,77680.70744,78369.01751,22926612
2024-06-17,76795.74219,78172.36241,76697.41217,77877.37236,16123051
2024-06-18,78467.35156,78860.67162,77287.39139,77385.7214,18207598
2024-06-19,79843.96875,81122.25889,79155.65867,79745.63874,24168863
2024-06-20,80237.28906,80827.26913,79843.96902,80138.95905,20288913
2024-06-21,78664.01563,79450.65578,78664.01563,79352.32576,17907523
2024-06-24,79253.99219,79548.98223,78172.36202,78369.02205,15454227
2024-06-25,79450.64063,80433.94063,78762.33062,79253.98062,19088458
2024-06-26,79942.30469,80040.63471,78565.68443,78762.34447,17783242
2024-06-27,80595.16406,80595.16406,79508.70964,80298.85831,11739720
2024-06-28,80496.39063,80891.46493,79805.01058,80891.46493,9455929
2024-07-01,80792.69531,81089.00104,80298.85243,80496.38958,11317202
2024-07-02,80792.69531,81582.84392,80496.38958,81484.07535,14471904
2024-07-03,80792.69531,81286.53819,80002.5467,81286.53819,11440328
2024-07-04,83558.21875,83656.98733,81385.30999,81879.15289,43857229
2024-07-05,86027.4375,86027.4375,84150.83439,84545.90873,45791193
